,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_x,stop_y
682,MAIDREW,2338,E MAIN ST & S DREXEL AVE,,39.957246,-82.937909,,,,,,0,1130057.6677530303,377684.2432501804
683,MAIPARKW,2340,E MAIN ST & S PARKVIEW AVE,,39.957391,-82.942165,,,,,,0,1129692.7783434768,377693.41991032544
684,MAIRHOW,2343,E MAIN ST & RHOADS AVE,,39.957502,-82.94909,,,,,,0,1129099.323620662,377694.56113865343
685,MAIFAIW,2344,E MAIN ST & FAIRWOOD AVE,,39.957576,-82.952676,,,,,,0,1128791.9788706412,377697.0012395013
686,MAIKELTW,2346,E MAIN ST & KELTON AVE,0 E MAIN ST & KELTON AVE,39.957701,-82.958203,,,,,,0,1128318.2554784373,377702.00082489674
687,MAIMILLW,2347,E MAIN ST & MILLER AVE,,39.957744,-82.960549,,,,,,0,1128117.199136797,377703.0192855501
688,MAIKENW1,2348,E MAIN ST & KENDALL PL,,39.95781,-82.964219,,,,,,0,1127802.6766013196,377704.4839551846
689,MAIWILW,2349,E MAIN ST & WILSON AVE,,39.957856,-82.966461,,,,,,0,1127610.5235828867,377706.01471669995
690,MAICHAW,2350,E MAIN ST & S CHAMPION AVE,,39.957904,-82.969296,,,,,,0,1127367.567948035,377706.83242927445
691,MAIOHIW,2351,E MAIN ST & S OHIO AVE,,39.957929,-82.970702,,,,,,0,1127247.0733008203,377707.3734195685
692,MAICARW,2353,E MAIN ST & CARPENTER ST,,39.95801,-82.974384,,,,,,0,1126931.4933072939,377710.51959681057
693,MAIMONW,2355,E MAIN ST & S MONROE AVE,,39.958121,-82.978564,,,,,,0,1126573.192219504,377716.21733355767
694,MAIPARSW,2356,E MAIN ST & PARSONS AVE,,39.958164,-82.981517,,,,,,0,1126320.1395726136,377716.33262968226
695,MAIWASW,2357,E MAIN ST & S WASHINGTON AVE,,39.957814,-82.985667,,,,,,0,1125965.3434936132,377671.0699160906
696,RICGRAW,2359,E RICH ST & S GRANT AVE,,39.958512,-82.991372,,,,,,0,1125475.2197144378,377739.4254702785
697,LINLINN,2363,LINWORTH RD & STATE ROUTE 161,,40.091384,-83.049673,,,,,,0,1120223.4865683452,392362.9130606847
698,LINLOCN,2365,LINWORTH RD & LOCH NESS AVE,,40.099389,-83.047494,,,,,,0,1120394.2158345825,393252.6580088275
699,TOWDAVW,2369,W TOWN ST & S DAVIS AVE,,39.956213,-83.021285,,,,,,0,1122917.3018111885,377438.67331478884
700,SOUSULS,2371,S SOUDER AVE & SULLIVANT AVE,,39.952862,-83.021673,,,,,,0,1122890.6837519852,377067.07573259133
701,SOUMOUS,2373,S SOUDER AVE & THOMAS AVE,,39.950792,-83.021217,,,,,,0,1122933.841275326,376838.5950425778
702,MOUPRIW,2376,W MOUND ST & S PRINCETON AVE,,39.946653,-83.032798,,,,,,0,1121949.7552497645,376362.71038877824
703,MOUCENWF,2377,W MOUND ST & CENTRAL POINT,,39.945336,-83.037631,,,,,,0,1121538.2335816438,376209.58093022474
704,MOURYAW,2379,W MOUND ST & RYAN AVE,,39.944557,-83.040436,,,,,,0,1121299.4129258592,376119.0982563561
705,MOUTOWW,2380,W MOUND ST & TOWNSEND AVE,,39.94359,-83.044044,,,,,,0,1120992.1468451442,376006.6008665118
706,MOUWOOW,2381,W MOUND ST & WOODBURY AVE,,39.94297,-83.046372,,,,,,0,1120793.8758035318,375934.45745137904
707,MOUHILW,2383,W MOUND ST & HILLTONIA AVE,,39.941948,-83.050245,,,,,,0,1120463.9928704705,375815.4965061046
708,MOUBELW,2384,W MOUND ST & BELVIDERE AVE,,39.941361,-83.052408,,,,,,0,1120279.7857709057,375747.2688983922
709,MOUHIGW2,2386,W MOUND ST & S HIGHLAND AVE,,39.939676,-83.05867,,,,,,0,1119746.448497178,375551.36832927086
710,MOUWARW,2391,W MOUND ST & S WARREN AVE,,39.939822,-83.070922,,,,,,0,1118696.2856050893,375549.3599036742
711,MOURACE,2433,W MOUND ST & RACINE AVE,,39.939739,-83.071253,,,,,,0,1118668.08027833,375539.6820014295
712,MOURICE,2435,W MOUND ST & S RICHARDSON AVE,,39.939086,-83.066736,,,,,,0,1119056.3954430926,375474.06607814133
713,MOUWAYE,2437,W MOUND ST & S WAYNE AVE,,39.938401,-83.062789,,,,,,0,1119395.9350285314,375404.08247710683
714,MOUHIGE,2439,W MOUND ST & S HIGHLAND AVE,,39.939598,-83.058527,,,,,,0,1119758.8524204618,375542.94579136756
715,MOUCLAE,2440,W MOUND ST & CLARENDON AVE,,39.9402,-83.056159,,,,,,0,1119960.6074946236,375613.12588813005
716,MOUBUTE,2441,W MOUND ST & BUTLER AVE,,39.940875,-83.053769,,,,,,0,1120164.102695243,375691.4268803451
717,MOUWREE,2442,W MOUND ST & WREXHAM AVE,,39.941529,-83.051295,,,,,,0,1120374.8317716485,375767.53479349765
718,MOUCLAE1,2444,W MOUND ST & CLARK AVE,,39.942554,-83.047538,,,,,,0,1120694.773032522,375886.64933937544
719,MOULARE,2445,W MOUND ST & LARCOMB AVE,,39.943076,-83.045511,,,,,,0,1120867.4454723697,375947.487320537
720,MOUEDWE,2446,W MOUND ST & EDWIN ST,,39.943726,-83.043041,,,,,,0,1121077.8242694298,376023.16814327915
721,MOURYAE,2447,W MOUND ST & RYAN AVE,,39.944354,-83.040742,,,,,,0,1121273.5894644354,376096.1617700374
722,MOUCENE,2448,W MOUND ST & CENTRAL POINT,,39.945194,-83.037504,,,,,,0,1121549.392725607,376194.05169970065
723,MOUGLENE,2451,W MOUND ST & GLENWOOD AVE,,39.947672,-83.02852,,,,,,0,1122314.2931981783,376482.0274521966
724,MOUMOUE,2454,W MOUND ST & MOUNT CALVARY AVE,MOUND ST & MT CALVARY AVE,39.949388,-83.022234,,,,,,0,1122849.4829586474,376681.5981528935
725,SOUMOUN,2455,S SOUDER AVE & W MOUND ST,,39.949946,-83.020939,,,,,,0,1122959.3312020258,376745.3564576871
726,DAVCAMN,2456,S DAVIS AVE & CAMPBELL AVE,,39.951655,-83.019992,,,,,,0,1123037.0857136417,376936.0154275433
727,DAVSULN,2457,S DAVIS AVE & SULLIVANT AVE,,39.95372,-83.020362,,,,,,0,1123001.3028099088,377164.0738294284
728,RICGREE,2459,W RICH ST & S GREEN ST,,39.955138,-83.019531,,,,,,0,1123069.6892964223,377322.33891202626
729,RICGRUE,2460,W RICH ST & S SKIDMORE ST,,39.955528,-83.015855,,,,,,0,1123383.8336572559,377371.1531110753
730,RICMCDE,2462,W RICH ST & MCDOWELL ST,,39.955916,-83.012863,,,,,,0,1123639.3812162005,377418.707868811
731,RICSTAE,2464,W RICH ST & STARLING ST,,39.956375,-83.008919,,,,,,0,1123976.338773735,377475.6007374475
732,BROHOFE,2476,E BROAD ST & HOFFMAN AVE,,39.965204,-82.973972,,,,,,0,1126952.1002208507,378507.6514157704
733,BROOHIE,2477,E BROAD ST & S OHIO AVE,,39.96562,-82.970432,,,,,,0,1127254.463820489,378559.3067320358
734,BROCHAE,2478,E BROAD ST & S CHAMPION AVE,0 E BROAD ST & S OHIO AVE,39.965796,-82.968986,,,,,,0,1127377.9579824917,378581.082993072
735,BROWILAE,2479,E BROAD ST & WILSON AVE,,39.966161,-82.965697,,,,,,0,1127658.9214345682,378626.711907131
736,BROLATE,2480,E BROAD ST & LATTA AVE,,39.966473,-82.962886,,,,,,0,1127899.048759001,378665.72369488876
737,BROFRA1E,2481,E BROAD ST & FRANKLIN PK W,,39.966775,-82.960149,,,,,,0,1128132.8559045137,378703.518757554
738,BROWOOE,2482,E BROAD ST & WOODLAND AVE,,39.967032,-82.957875,,,,,,0,1128327.0970501811,378735.6002932284
739,BRONELE,2483,E BROAD ST & S NELSON RD,,39.968,-82.949106,,,,,,0,1129076.161652265,378856.8132854791
740,BROPARE,2484,E BROAD ST & PARK DR,,39.968475,-82.945113,,,,,,0,1129417.1718076589,378915.82354781975
741,BROPARKE,2485,E BROAD ST & S PARKVIEW AVE,,39.96893,-82.941003,,,,,,0,1129768.2389901134,378972.8253221108
742,BRODREE,2486,E BROAD ST & S DREXEL AVE,,39.969463,-82.93624,,,,,,0,1130175.065177738,379039.53812544595
743,BROCASAE,2487,E BROAD ST & S CASSADY AVE,,39.969901,-82.932366,,,,,,0,1130505.9435449466,379094.31327079877
744,BROCASIE,2488,E BROAD ST & S CASSINGHAM RD,0 E BROAD ST & S CASSINGHAM RD,39.970149,-82.929935,,,,,,0,1130713.629178796,379125.72077196336
745,BROSTANE,2489,E BROAD ST & S STANWOOD RD,,39.970434,-82.927277,,,,,,0,1130940.6767299096,379161.6007695879
746,BROMERE,2490,E BROAD ST & S MERKLE RD,,39.970753,-82.924195,,,,,,0,1131203.963946234,379201.94458286103
747,BROBRODE,2491,E BROAD ST & S BROADLEIGH RD,,39.970977,-82.922226,,,,,,0,1131372.1262790621,379229.9608165885
748,BROHARDE,2492,E BROAD ST & S HARDING RD,,39.971319,-82.919001,,,,,,0,1131647.6071164804,379273.1018059988
749,BROJAME,2494,E BROAD ST & S JAMES RD,,39.972025,-82.912556,,,,,,0,1132198.0840467764,379361.84442761645
750,BRONAPE,2496,E BROAD ST & S NAPOLEON AVE,,39.972739,-82.905973,,,,,,0,1132760.3491364399,379451.7447986746
751,MAIFOUNE,2497,E MAIN ST & FOUNTAIN LN,,39.954873,-82.859638,,,,,,0,1136767.8462088204,377551.43721108045
752,BRO367E,2498,3675 E BROAD ST,,39.972963,-82.903913,,,,,,0,1132936.293135695,379479.94962909794
753,STYAGLS,2500,N STYGLER RD & AGLER RD,,40.020264,-82.890587,,,,,,0,1133975.5508055498,384739.20183167234
754,BROROBE,2501,E BROAD ST & ROBINWOOD AVE,,39.973759,-82.89616,,,,,,0,1133598.563510719,379580.93295956356
755,BROBEETE,2502,E BROAD ST & BEECHTREE RD,,39.973919,-82.894701,,,,,,0,1133723.169018959,379601.0734632327
756,BROBEEWE,2503,E BROAD ST & BEECHWOOD RD,0 E BROAD ST & BEECHWOOD RD,39.974129,-82.892523,,,,,,0,1133909.241385105,379627.94951857766
757,BRO4251E,2504,4251 E BROAD ST,,39.974602,-82.888173,,,,,,0,1134280.753739922,379687.57460442255
758,BROYEAE,2505,E BROAD ST & S YEARLING RD,,39.974898,-82.885105,,,,,,0,1134542.854427851,379725.47652782383
759,BROSANE,2507,E BROAD ST & SANTA MARIA LN,0 E BROAD ST & PARKLAWN BLVD,39.975273,-82.882306,,,,,,0,1134781.74444636,379771.68381308776
760,BROHAMIE,2509,E BROAD ST & S HAMILTON RD,0 E BROAD ST & HAMILTON RD,39.97606,-82.874155,,,,,,0,1135478.0661035914,379872.5193264461
761,BROMTCS,2513,E BROAD ST & MT CARMEL EAST HOSPITAL,0 MT CARMEL SERVICE RD & MT CARMEL EAST PATH,39.978254,-82.845426,,,,,,0,1137933.4545772653,380164.2878230356
762,BROMIDCW,2515,E BROAD ST & MIDCLIFF DR,,39.976363,-82.872891,,,,,,0,1135585.6504524874,379908.19717490743
763,BROHAMW,2516,E BROAD ST & N HAMILTON RD,,39.976022,-82.87601,,,,,,0,1135319.2921739614,379865.1874417397
764,BROFAIW,2517,E BROAD ST & FAIRWAY BLVD,,39.975829,-82.877748,,,,,,0,1135170.8745110296,379840.8951739648
765,BROYEAW,2519,E BROAD ST & N YEARLING RD,,39.975003,-82.885697,,,,,,0,1134491.9291181965,379736.1108569616
766,BROBEEWW,2521,E BROAD ST & BEECHWOOD RD,,39.974418,-82.891418,,,,,,0,1134003.2507283096,379661.7876429816
767,BROBEETW,2522,E BROAD ST & BEECHTREE RD,,39.974148,-82.89389,,,,,,0,1133792.130567765,379627.77673272183
768,BROROBW,2523,E BROAD ST & ROBINWOOD AVE,,39.973864,-82.896721,,,,,,0,1133550.2935905638,379591.6257580351
769,BROMAPW,2525,E BROAD ST & MAPLEWOOD AVE,,39.973218,-82.902787,,,,,,0,1133032.1802654592,379510.04485050566
770,HAMTECN,2526,S HAMILTON RD & TECH CENTER DR,,39.998506,-82.868192,,,,,,0,1135939.6228979318,382367.7344606136
771,BROWEYW,2527,E BROAD ST & N WEYANT AVE,,39.972817,-82.906651,,,,,,0,1132702.1172358226,379459.2609830921
772,BROHAMPW,2528,E BROAD ST & N HAMPTON RD,,39.972516,-82.909396,,,,,,0,1132467.6708103656,379421.4079441255
773,BROHARDW,2531,E BROAD ST & N HARDING RD,,39.971446,-82.919243,,,,,,0,1131626.6123122724,379286.76629556087
774,BROBRODW,2532,E BROAD ST & N BROADLEIGH RD,,39.971175,-82.921729,,,,,,0,1131414.273356325,379252.694822819
775,BROMERW,2533,E BROAD ST & N MERKLE RD,,39.970841,-82.924734,,,,,,0,1131157.6154900894,379210.8078543913
776,BROSTANW,2534,E BROAD ST & N STANWOOD RD,,39.97051,-82.927928,,,,,,0,1130884.7613161635,379168.9548474995
777,BROCASIW,2535,E BROAD ST & N CASSINGHAM RD,0 E BROAD ST & N CASSINGHAM RD,39.970243,-82.930545,,,,,,0,1130661.1874218099,379135.13620895846
778,BROCASAW,2536,E BROAD ST & N CASSADY AVE,,39.969934,-82.93334,,,,,,0,1130422.4544681436,379096.38597253803
779,BRODREW,2537,E BROAD ST & N DREXEL AVE,,39.969393,-82.93816,,,,,,0,1130010.7685998366,379028.6805849746
780,BROPARVW,2538,E BROAD ST & N PARKVIEW AVE,,39.968997,-82.941683,,,,,,0,1129709.8584644408,378979.1456667178
781,BROMEAW,2539,E BROAD ST & MEADOW PARK AVE,,39.968575,-82.945477,,,,,,0,1129385.7875347375,378926.30907212966
782,BRONELFW,2540,E BROAD ST & N NELSON RD,,39.967972,-82.95115,,,,,,0,1128901.1518351845,378850.43316874595
783,BROWOOW,2541,E BROAD ST & WOODLAND AVE,,39.967222,-82.957926,,,,,,0,1128322.336753425,378756.5547719735
784,BROPARWW,2542,E BROAD ST & PARKWOOD AVE,,39.966962,-82.96029,,,,,,0,1128120.3937499633,378723.997756829
785,BROWINW,2544,E BROAD ST & WINNER AVE,,39.966352,-82.96567,,,,,,0,1127660.8419364747,378647.9014103785
786,BROGOVW,2545,E BROAD ST & GOVERNOR PL,,39.965974,-82.969109,,,,,,0,1127367.058074245,378600.5954087005
787,BROOHIW,2546,E BROAD ST & N OHIO AVE,,39.965786,-82.970657,,,,,,0,1127234.8521727421,378577.32928976
788,BRO20TW,2547,E BROAD ST & N 20TH ST,,39.965381,-82.9741,,,,,,0,1126940.7751958068,378527.0458743068
789,BRO17TW,2548,E BROAD ST & N 17TH ST,,39.964962,-82.977644,,,,,,0,1126638.0715655007,378475.0659049809
790,BROHAMIW,2549,E BROAD ST & HAMILTON PARK,,39.964562,-82.980925,,,,,,0,1126357.852258681,378425.6162714923
791,AGL540W,2552,540 AGLER RD,,40.019664,-82.896674,,,,,,0,1133455.9355732822,384662.6417654562
792,HAMFAIS,2556,S HAMILTON RD & FAIRWAY BLVD,,39.973554,-82.874648,,,,,,0,1135441.3060454547,379594.23799491965
793,HAMSANS,2557,S HAMILTON RD & SAN JOSE LN,,39.971089,-82.875534,,,,,,0,1135370.795237083,379319.83534202166
794,HAMSAIS,2558,S HAMILTON RD & SAINT ANN LN,,39.969562,-82.875663,,,,,,0,1135363.0713788136,379150.5582977282
795,HAMETNS,2560,S HAMILTON RD & ETNA RD,,39.964839,-82.876109,,,,,,0,1135335.1520467247,378626.90927398694
796,HAMRICS,2561,S HAMILTON RD & RICKENBACKER AVE,,39.962031,-82.876337,,,,,,0,1135321.7334732662,378315.6449444024
797,HAMLANS,2562,S HAMILTON RD & LANGLEY AVE,,39.95984,-82.876524,,,,,,0,1135310.48275453,378072.7602422532
798,HAMWRIS,2563,S HAMILTON RD & WRIGHT AVE,,39.958243,-82.876679,,,,,,0,1135300.6798365298,377895.69289003545
799,HAMMAIS,2564,S HAMILTON RD & E MAIN ST,,39.955782,-82.876908,,,,,,0,1135286.4164638626,377622.8470968952
800,HAMKAEN,2569,S HAMILTON RD & KAE AVE,,39.962801,-82.876061,,,,,,0,1135343.6988196746,378401.35805035883
801,HAMBROHN,2572,S HAMILTON RD & BROADHURST DR,,39.967716,-82.875635,,,,,,0,1135369.4881714217,378946.22856823495
802,HAMSHAN,2573,S HAMILTON RD & SHAKER SQ,,39.969673,-82.875455,,,,,,0,1135380.6440659587,379163.19780598814
803,HAMSANN,2574,S HAMILTON RD & SAN JOSE LN,,39.970553,-82.87536,,,,,,0,1135386.8643366708,379260.78581769415
804,HAMFAIN,2575,S HAMILTON RD & FAIRWAY BLVD,,39.973677,-82.874415,,,,,,0,1135460.9922906698,379608.24848771177
805,HAMSWAS,2619,N HAMILTON RD & SWANSON AVE,,39.998493,-82.868421,,,,,,0,1135920.0475688274,382365.9078562064
806,CASCUMN,2621,CASSADY AVE & CUMBERLAND WOODS DR,,40.009756,-82.929373,,,,,,0,1130678.4673717674,383511.87311263185
807,PARWHIN,2622,PARSONS AVE & E WHITTIER ST,0 PARSONS AVE & STANLEY AVE,39.944596,-82.982829,,,,,,0,1126235.2818124208,376212.1183211779
808,BRODAVW,2624,W BROAD ST & N DAVIS AVE,,39.959762,-83.021483,,,,,,0,1122893.3266798,377831.2986258919
809,BRORODW,2626,W BROAD ST & RODGERS AVE,,39.959052,-83.027266,,,,,,0,1122399.338187656,377743.8667172281
810,BROYALW,2628,W BROAD ST & N YALE AVE,,39.958515,-83.03172,,,,,,0,1122018.8465027162,377677.6406481698
811,BROCHIW,2629,W BROAD ST & CHICAGO AVE,,39.958235,-83.034022,,,,,,0,1121822.1957219527,377643.1486183428
812,BROCENW,2631,W BROAD ST & N CENTRAL AVE,,39.957711,-83.038489,,,,,,0,1121440.5544220775,377578.37418434606
813,BROSTEW,2632,W BROAD ST & STEVENS AVE,,39.957373,-83.041344,,,,,,0,1121196.637937539,377536.64323559287
814,STRHARW,2634,2096 STRINGTOWN RD,,39.878568,-83.057841,,,,,,0,1119935.168775389,368787.5279103739
815,BROLECW,2635,W BROAD ST & LECHNER AVE,,39.956042,-83.053535,,,,,,0,1120154.853192154,377370.978246395
816,BROBELW,2636,W BROAD ST & BELLE ST,W BROAD ST & S BELLE ST,39.961257,-83.0093,,,,,,0,1123933.970690792,378015.52382407745
817,BROMIDLW,2637,W BROAD ST & MIDLAND AVE,,39.955803,-83.057783,,,,,,0,1119791.3952490545,377338.17674230214
818,BROHIGW,2638,W BROAD ST & S HIGHLAND AVE,,39.95567,-83.060617,,,,,,0,1119548.8662598045,377319.2322746129
819,BROOAKW,2639,W BROAD ST & N OAKLEY AVE,,39.955564,-83.062757,,,,,,0,1119365.7385344435,377304.31602564454
820,BROEURW,2640,W BROAD ST & N EUREKA AVE,,39.955427,-83.065718,,,,,,0,1119112.3351163173,377284.75548670057
821,BROOGDW,2642,W BROAD ST & N OGDEN AVE,,39.955182,-83.070966,,,,,,0,1118663.2104619963,377249.867926519
822,BROHAGW,2643,W BROAD ST & N HAGUE AVE,0 W BROAD ST & S HAGUE AVE,39.955024,-83.074299,,,,,,0,1118377.9742721291,377227.4602861515
823,BROHALW,2645,W BROAD ST & HALDY AVE,,39.954778,-83.079216,,,,,,0,1117957.2017544685,377192.9956091888
824,BROWESW,2646,W BROAD ST & N WESTMOOR AVE,,39.954665,-83.081733,,,,,,0,1117741.7834237218,377176.79438263667
825,BROBRIW,2647,W BROAD ST & N BRINKER AVE,,39.954538,-83.084265,,,,,,0,1117525.10558707,377159.0279411394
826,CAS1884S,2648,1884 N CASSADY AVE,,40.0104,-82.929439,,,,,,0,1130671.4639758784,383583.07110944134
827,BROALGE,2651,W BROAD ST & S ALGONQUIN AVE,,39.954304,-83.085414,,,,,,0,1117427.1116831694,377131.4411154997
828,BROWESGE,2652,W BROAD ST & S WESTGATE AVE,,39.954435,-83.082543,,,,,,0,1117672.825443336,377150.14355355385
829,BROROYE,2654,W BROAD ST & S ROYS AVE,,39.954668,-83.077932,,,,,,0,1118067.4112383695,377182.70200753794
830,BROHAGE,2656,W BROAD ST & S HAGUE AVE,,39.954822,-83.074309,,,,,,0,1118377.5020359086,377205.0809563262
831,BROWARE,2657,W BROAD ST & S WARREN AVE,,39.954979,-83.071311,,,,,,0,1118634.0416499504,377226.88336249185
832,BROBURE,2658,W BROAD ST & S BURGESS AVE,,39.955109,-83.068788,,,,,,0,1118849.938322612,377245.003547278
833,BROWAYE,2660,W BROAD ST & S WAYNE AVE,0 W BROAD ST & S WAYNE AVE,39.955335,-83.064223,,,,,,0,1119240.5868931122,377276.7862293067
834,BROHIGE,2662,W BROAD ST & S HIGHLAND AVE,,39.955496,-83.060658,,,,,,0,1119545.688284082,377299.90677261294
835,BROWHIE,2663,W BROAD ST & WHITETHORNE AVE,,39.955668,-83.056952,,,,,,0,1119862.8459459466,377324.4689598839
836,BROLECE,2664,W BROAD ST & LECHNER AVE,,39.955864,-83.053095,,,,,,0,1120192.8911413252,377351.928713031
837,BROENTE,2666,W BROAD ST & GLENWOOD PARK,,39.956433,-83.047616,,,,,,0,1120661.1638060424,377423.13462026056
838,BROSTEE,2667,W BROAD ST & STEVENS AVE,,39.957201,-83.041354,,,,,,0,1121196.1164501954,377517.5850906046
839,BROCENE,2668,W BROAD ST & S CENTRAL AVE,,39.957644,-83.037744,,,,,,0,1121504.5061260327,377572.0821146023
840,BROWESPE,2670,W BROAD ST & W PARK AVE,0 W BROAD ST & WISCONSIN AVE,39.958211,-83.033008,,,,,,0,1121909.1067793348,377642.0287963762
841,BROGLEE,2671,W BROAD ST & S GLENWOOD AVE,,39.958556,-83.030116,,,,,,0,1122156.1714650276,377684.6162732906
842,BROHAWE,2673,W BROAD ST & HAWKES AVE,0 W BROAD ST & HAWKES AVE,39.959095,-83.025629,,,,,,0,1122539.4845274591,377751.1216738662
843,BRODAVE,2675,W BROAD ST & S DAVIS AVE,,39.959611,-83.021282,,,,,,0,1122910.8432437046,377814.8879231374
844,BROSKIE,2676,W BROAD ST & S SKIDMORE ST,,39.960142,-83.016846,,,,,,0,1123289.7895826176,377880.4714894496
845,BROMAYE,2677,W BROAD ST & S MAY AVE,,39.960441,-83.0144,,,,,,0,1123498.7244414182,377917.3303610288
846,BROFROE,2681,W BROAD ST & S FRONT ST,,39.96188,-83.002666,,,,,,0,1124500.9920295116,378094.7516125927
847,SOURICS,2684,S SOUDER AVE & W RICH ST,,39.955052,-83.022102,,,,,,0,1122849.6048519043,377308.8845096909
848,HAMSIMN,2686,S HAMILTON RD & SIMPSON DR,,39.951418,-82.877238,,,,,,0,1135267.637488873,377139.1506420985
849,SULMARTW,2687,SULLIVANT AVE & MARTIN AVE,,39.953029,-83.022953,,,,,,0,1122780.6940653976,377083.6089229934
850,SULAVOW,2688,SULLIVANT AVE & AVONDALE AVE,,39.95255,-83.025551,,,,,,0,1122559.0628193445,377026.6119135858
851,SULGLEW,2690,SULLIVANT AVE & S GLENWOOD AVE,,39.951928,-83.028889,,,,,,0,1122274.3110341162,376952.6639640657
852,SULYALW,2691,SULLIVANT AVE & S YALE AVE,,39.951523,-83.031117,,,,,,0,1122084.2257780463,376904.43809938047
853,SULPRIW,2692,SULLIVANT AVE & S PRINCETON AVE,,39.951055,-83.033617,,,,,,0,1121870.95791229,376848.8300774554
854,SULCENW,2694,SULLIVANT AVE & S CENTRAL AVE,,39.950561,-83.036319,,,,,,0,1121640.4311411907,376790.0444210691
855,SULMARW,2696,SULLIVANT AVE & MARTHA AVE,,39.94982,-83.040213,,,,,,0,1121308.2563825909,376702.1204388173
856,SULCATW,2697,SULLIVANT AVE & CATHERINE ST,,39.94936,-83.04266,,,,,,0,1121099.5016708304,376647.50215735857
857,SULLARW,2698,SULLIVANT AVE & LARCOMB AVE,,39.948585,-83.046775,,,,,,0,1120748.4446508603,376555.5081391758
858,SULNASW,2700,SULLIVANT AVE & NASHOBA AVE,,39.947864,-83.050629,,,,,,0,1120419.6363106698,376469.901659844
859,SULWREW,2701,SULLIVANT AVE & WREXHAM AVE,,39.947396,-83.053127,,,,,,0,1120206.513707211,376414.3485007895
860,SULWHIW,2702,SULLIVANT AVE & WHITETHORNE AVE,,39.946867,-83.055911,,,,,,0,1119969.0007311949,376351.6215229301
861,SULCLAW,2703,SULLIVANT AVE & CLARENDON AVE,,39.946424,-83.058307,,,,,,0,1119764.5624237717,376299.00221647986
862,SULWAYW,2705,SULLIVANT AVE & S WAYNE AVE,,39.945467,-83.063423,,,,,,0,1119328.051699933,376185.440186557
863,SULTERW,2706,SULLIVANT AVE & S TERRACE AVE,,39.944929,-83.066236,,,,,,0,1119088.055694684,376121.704305436
864,SULBURW,2707,SULLIVANT AVE & S BURGESS AVE,,39.944473,-83.068734,,,,,,0,1118874.8892746717,376067.5211761956
865,SULWARW,2708,SULLIVANT AVE & S WARREN AVE,,39.944025,-83.071081,,,,,,0,1118674.6427734597,376014.4533214468
866,SULHAGW,2709,SULLIVANT AVE & S HAGUE AVE,,39.943768,-83.073476,,,,,,0,1118469.9166243763,375982.46690140397
867,SULCHEW,2710,SULLIVANT AVE & CHESTERSHIRE RD,,39.943641,-83.075566,,,,,,0,1118291.0756381922,375965.32817386964
868,SULBINW,2711,SULLIVANT AVE & BINNS BLVD,,39.94353,-83.077888,,,,,,0,1118092.3243608344,375949.62463554274
869,SULDEXE,2720,SULLIVANT AVE & DEXTER AVE,,39.942938,-83.08799,,,,,,0,1117227.841186751,375869.294686759
870,SULBRIE,2722,SULLIVANT AVE & S BRINKER AVE,,39.94313,-83.083533,,,,,,0,1117609.3840246138,375897.06253565534
871,SULBINE,2724,SULLIVANT AVE & BINNS BLVD,,39.943373,-83.078295,,,,,,0,1118057.748191794,375931.64470022684
872,SULCHEE,2725,SULLIVANT AVE & CHESTERSHIRE RD,,39.943521,-83.075515,,,,,,0,1118295.6737932318,375952.1175780562
873,SULHAGE,2726,SULLIVANT AVE & S HAGUE AVE,,39.943656,-83.072848,,,,,,0,1118523.9404263995,375970.9927698673
874,SULOGDE,2727,SULLIVANT AVE & S OGDEN AVE,,39.944118,-83.07001,,,,,,0,1118766.2338231625,376026.3315601882
875,SULRICE,2728,SULLIVANT AVE & S RICHARDSON AVE,,39.944707,-83.066869,,,,,,0,1119034.2427398097,376096.18822527747
876,SULEURE,2729,SULLIVANT AVE & S EUREKA AVE,,39.945166,-83.064436,,,,,,0,1119241.8319327976,376150.6120193539
877,SULBELE,2733,SULLIVANT AVE & BELVIDERE AVE,,39.946969,-83.054771,,,,,,0,1120066.4799365622,376364.6165144363
878,SULHILE,2734,SULLIVANT AVE & HILLTONIA AVE,,39.947469,-83.052228,,,,,,0,1120283.3988654881,376423.7754872837
879,SULCOLE,2735,SULLIVANT AVE & COLUMBIAN AVE,,39.94791,-83.049876,,,,,,0,1120484.0637301642,376476.1228991002
880,SULLARE,2736,SULLIVANT AVE & LARCOMB AVE,,39.948414,-83.047163,,,,,,0,1120715.5333404662,376535.99326132785
881,SULHELE,2737,SULLIVANT AVE & HELEN ST,,39.948981,-83.044132,,,,,,0,1120974.122043811,376603.324980528
882,SULRYAE,2738,SULLIVANT AVE & RYAN AVE,,39.949445,-83.041752,,,,,,0,1121177.1308840397,376658.2812763079
883,SULGUIE,2739,SULLIVANT AVE & S GUILFORD AVE,,39.950264,-83.037351,,,,,,0,1121552.594579457,376755.60114524607
